,name,pairname,catalogid1,catalogid2,nd_value,resolution,algm_ver,creationda,raster,fileurl,acquisitio,spec_type,sensor1,qual,dx,dy,dz,reg_src,num_gcps,meanresz,active,qc,rel_ver,acquisit_1,sensor2,st_area_sh,st_length_,geometry,clip_area,minx,miny,maxx,maxy
135,SETSM_WV01_20130519_1020010023A8F000_1020010021174C00_seg1_2m_v3.0,WV01_20130519_1020010023A8F000_1020010021174C00,1020010023A8F000,1020010021174C00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130519_1020010023A8F000_1020010021174C00_seg1_2m_v3.0.tar.gz,2013-05-19,DEM,WV01,0.94466501,-0.241,2.8,-1.472,ICESat,1171,-0.001,1,0,7,2013-05-19,WV01,1854158678.24,242180.432698,"POLYGON ((-2138483.335239373 709048.6164300443, -2099008 696196, -2087500 692422, -2087068 692278, -2085876 691870, -2085708 691806, -2085612 691758, -2085604 691750, -2085604 691732, -2085844 691166, -2086492 689894, -2091354 680640, -2093666 676248, -2093906 675800, -2093962 675736, -2138483.335239373 690163.9454136099, -2138483.335239373 709048.6164300443))",918905094.849752,-2138483.33523937,675736,-2085604,709048.616430044
136,SETSM_WV01_20131026_1020010026BFD500_1020010026203A00_seg1_2m_v3.0,WV01_20131026_1020010026BFD500_1020010026203A00,1020010026BFD500,1020010026203A00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20131026_1020010026BFD500_1020010026203A00_seg1_2m_v3.0.tar.gz,2013-10-26,DEM,WV01,0.98339066,0.036,-0.391,-0.568,ICESat,2640,0,1,2,7,2013-10-26,WV01,1781428959.72,236372.887896,"POLYGON ((-2138483.335239373 707302.7915378188, -2138348 707258, -2089302 691018, -2089294 691010, -2089318 690880, -2090694 683810, -2090702 683778, -2092724 677698, -2094028 674164, -2094052 674108, -2094060 674100, -2094102 674108, -2138483.335239373 688731.8416146609, -2138483.335239373 707302.7915378188))",873254001.528073,-2138483.33523937,674100,-2089294,707302.791537819
137,SETSM_W1W1_20160624_1020010051363F00_1020010053556B00_seg4_2m_v3.0,W1W1_20160624_1020010051363F00_1020010053556B00,1020010051363F00,1020010053556B00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W1_20160624_1020010051363F00_1020010053556B00_seg4_2m_v3.0.tar.gz,2016-06-24,DEM,WV01,0.31889578,12.458,-7.424,1.209,ICESat,90,1.132,1,0,7,2016-06-29,WV01,224394150.402,58718.8348837,"POLYGON ((-2138156 691448, -2138052 691752, -2135108.000100002 699392, -2135004 699656, -2133524 703334, -2133132 704294, -2133084.000100002 704390, -2133060 704422, -2133030 704422, -2128670 703054, -2126416 702342, -2120880 700542, -2119344 697168, -2119344 697154, -2119392 696930, -2121120 689188, -2121448 687732, -2121528 687388, -2121800 686524, -2121952 686268, -2121998 686268, -2124014 686740, -2124542 686908, -2136996 690930, -2138068 691338, -2138124 691370, -2138156 691402, -2138156 691448))",224394150.401607,-2138156,686268,-2119344,704422
138,SETSM_W1W1_20080409_1020010001144900_1020010002229F00_seg13_2m_v3.0,W1W1_20080409_1020010001144900_1020010002229F00,1020010001144900,1020010002229F00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W1_20080409_1020010001144900_1020010002229F00_seg13_2m_v3.0.tar.gz,2008-04-09,DEM,WV01,0.1072751,30.797,-22.736,-74.7,ICESat,17,-84.357,1,0,7,2008-04-16,WV01,93816176.1883,42720.6578742,"POLYGON ((-2124112 695460, -2123600 697114, -2122360 700560, -2122280 700760, -2118387.999899998 699832, -2110758 697346, -2107902 696090, -2107926 695844, -2108014 695054, -2108174 693910, -2108238 693502, -2108742 690696, -2108805.999899998 690352, -2108814 690344, -2108828 690344, -2118634 693518, -2122048 694662, -2124112 695446, -2124112 695460))",93816176.1883032,-2124112,690344,-2107902,700760
139,SETSM_W1W1_20080521_10200100024D3B00_10200100026F0D00_seg1_2m_v3.0,W1W1_20080521_10200100024D3B00_10200100026F0D00,10200100024D3B00,10200100026F0D00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W1_20080521_10200100024D3B00_10200100026F0D00_seg1_2m_v3.0.tar.gz,2008-05-21,DEM,WV01,0.97266568,-2.951,0.746,0.28,ICESat,203,0,1,0,7,2008-05-22,WV01,287935591.999,138851.432865,"POLYGON ((-2129092 731042, -2128364 733994, -2128220 734562, -2128140 734810, -2128131.999899998 734826, -2128124 734834, -2128092 734850, -2128020 734874, -2127934 734874, -2127598 734762, -2066404 713958, -2066268 713910, -2066268 713858, -2066292 713730, -2066356 713442, -2066500 712834, -2066668 712154, -2066772 711922, -2067612 710116, -2067828 709660, -2067892 709532, -2067900 709524, -2067912 709524, -2068000 709548, -2074248 711700, -2095456 719128, -2117422 726844, -2128900 730884, -2129004 730940, -2129076 730988, -2129092 731004, -2129092 731042))",287935591.9988,-2129092,709524,-2066268,734874
140,SETSM_WV01_20160629_10200100500AB900_1020010053556B00_seg5_2m_v3.0,WV01_20160629_10200100500AB900_1020010053556B00,10200100500AB900,1020010053556B00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20160629_10200100500AB900_1020010053556B00_seg5_2m_v3.0.tar.gz,2016-06-29,DEM,WV01,0.15261182,-1.814,1.102,-0.358,ICESat,162,-0.023,1,0,7,2016-06-29,WV01,540848796.01,94629.9054512,"POLYGON ((-2138483.335239373 704353.4303093198, -2133408 701024, -2133408 701006, -2133592 700150, -2136704 686274, -2136776 686026, -2136832 685858, -2136872 685770, -2136904 685722, -2136944 685682, -2136962 685682, -2137346 685802, -2138483.335239373 686170.6741098298, -2138483.335239373 704353.4303093198))",59714999.4732171,-2138483.33523937,685682,-2133408,704353.43030932
141,SETSM_WV01_20130923_1020010025C14E00_1020010025C6FD00_seg1_2m_v3.0,WV01_20130923_1020010025C14E00_1020010025C6FD00,1020010025C14E00,1020010025C6FD00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130923_1020010025C14E00_1020010025C6FD00_seg1_2m_v3.0.tar.gz,2013-09-23,DEM,WV01,0.95395955,-0.698,0.947,-1.882,ICESat,712,0.011,1,2,7,2013-09-23,WV01,1812378881.73,239211.441838,"POLYGON ((-2138483.335239373 708019.5618810507, -2109272 698554, -2089962 692264, -2088336 691730, -2088320 691722, -2088312 691714, -2088312 691704, -2088376 691480, -2093316 674590, -2093428 674214, -2093436 674206, -2093446 674206, -2093757.999899998 674302, -2095542 674878, -2096421.999899998 675166, -2098115.999899998 675726, -2108092 679072, -2138483.335239373 689272.4877359093, -2138483.335239373 708019.5618810507))",905257506.336789,-2138483.33523937,674206,-2088312,708019.561881051
142,SETSM_W1W1_20160624_1020010051363F00_1020010053556B00_seg5_2m_v3.0,W1W1_20160624_1020010051363F00_1020010053556B00,1020010051363F00,1020010053556B00,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W1_20160624_1020010051363F00_1020010053556B00_seg5_2m_v3.0.tar.gz,2016-06-24,DEM,WV01,0.29632064,-2.91,-2.836,5.115,ICESat,16,0.003,1,0,7,2016-06-29,WV01,62828292.0028,34642.2739007,"POLYGON ((-2124700 688050, -2123212 694496, -2123132 694816, -2119028 699878, -2119006 699878, -2117902 699518, -2117502 699382, -2116390 697718, -2116390 697688, -2116750 696682, -2120790 685868, -2120797.999899998 685860, -2120878 685812, -2120892 685812, -2123044 686468, -2123716 686692, -2124348 686924, -2124700 688028, -2124700 688050))",62828292.0028,-2124700,685812,-2116390,699878
143,SETSM_WV01_20130411_10200100203AB200_102001001F39B600_seg1_2m_v3.0,WV01_20130411_10200100203AB200_102001001F39B600,10200100203AB200,102001001F39B600,-9999,2,SETSM,3.1.4,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130411_10200100203AB200_102001001F39B600_seg1_2m_v3.0.tar.gz,2013-04-11,DEM,WV01,0.90284784,0.201,-0.265,2.243,ICESat,5007,0.001,1,0,7,2013-04-11,WV01,3274981089.89,288002.839926,"POLYGON ((-2138483.335239373 726293.3844068266, -2068932 703570, -2068916 703562, -2068892 703538, -2068892 703488, -2070148 697490, -2072612 685762, -2072628 685730, -2072788 685530, -2079354 677452, -2079402 677404, -2079426 677396, -2079644 677396, -2079907.999899998 677412, -2080124 677444, -2080260 677468, -2081948 677900, -2135692 696494, -2138483.335239373 697466.4038429259, -2138483.335239373 726293.3844068266))",1937381612.92074,-2138483.33523937,677396,-2068892,726293.384406827
144,SETSM_W1W2_20131019_1020010028929E00_1030010028C1F200_seg3_2m_v3.0,W1W2_20131019_1020010028929E00_1030010028C1F200,1020010028929,1030010028C1F200,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W2_20131019_1020010028929E00_1030010028C1F200_seg3_2m_v3.0.tar.gz,2013-10-22,DEM,WV01,0.90937261,0.832,0.369,0.73,ICESat,1530,-0.001,1,0,7,2013-10-19,WV02,1025491115.2,154985.276181,"POLYGON ((-2138483.335239373 707471.4623991034, -2089478 691392, -2088534.000100002 691080, -2088502 691064, -2088502 691022, -2093246 675330, -2093270 675258, -2093334 675114, -2093366 675058, -2093390 675034, -2093408 675034, -2094111.999899998 675258, -2103272 678250, -2138483.335239373 689761.3676298223, -2138483.335239373 707471.4623991034))",841044317.86844,-2138483.33523937,675034,-2088502,707471.462399103
145,SETSM_WV01_20130704_1020010024154A00_102001002476A500_seg3_2m_v3.0,WV01_20130704_1020010024154A00_102001002476A500,1020010024154A00,102001002476A500,-9999,2,SETSM,3.1.4,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130704_1020010024154A00_102001002476A500_seg3_2m_v3.0.tar.gz,2013-07-04,DEM,WV01,0.60817918,-4.444,-1.12,-1.894,ICESat,219,0.034,1,0,7,2013-07-04,WV01,775350742,122564.076986,"POLYGON ((-2136600 689228, -2136576 689332, -2132322 703384, -2132250 703600, -2132202 703720, -2132098 703952, -2131746 704632, -2131434 705160, -2131410 705184, -2131356 705184, -2131244 705160, -2129948 704760, -2128540 704320, -2089568 691668, -2089568 691650, -2093542 680156, -2095086 675710, -2095390 674878, -2095398 674862, -2095414 674854, -2095456 674854, -2106764 678604, -2136472 688558, -2136600 689198, -2136600 689228))",775350742,-2136600,674854,-2089568,705184
146,SETSM_W1W2_20130510_1020010023A8F000_1030010022936800_seg2_2m_v3.0,W1W2_20130510_1020010023A8F000_1030010022936800,1020010023A8F000,1030010022936800,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W2_20130510_1020010023A8F000_1030010022936800_seg2_2m_v3.0.tar.gz,2013-05-19,DEM,WV01,0.8053767,-0.334,0.018,-14.308,ICESat,367,0.003,1,0,7,2013-05-10,WV02,692426823.782,117944.055693,"POLYGON ((-2133956 688822, -2133932 688918, -2133572 690198, -2131854 695878, -2129632 703158, -2129560 703374, -2129392 703846, -2129352 703950, -2129336 703982, -2129328 703990, -2129304 703998, -2129090 703998, -2129018 703990, -2128802 703958, -2127768.000100002 703664, -2115360 699602, -2090218 691354, -2088068 690634, -2088020 690610, -2090290 684296, -2093250 676106, -2093346 675850, -2093410 675690, -2093450 675602, -2093474 675578, -2093482 675578, -2093746 675658, -2131438 687888, -2133692 688632, -2133756 688656, -2133908 688720, -2133940 688736, -2133956 688752, -2133956 688822))",692426823.782196,-2133956,675578,-2088020,703998
147,SETSM_W1W2_20130510_1020010023A8F000_1030010022936800_seg1_2m_v3.0,W1W2_20130510_1020010023A8F000_1030010022936800,1020010023A8F000,1030010022936800,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W2_20130510_1020010023A8F000_1030010022936800_seg1_2m_v3.0.tar.gz,2013-05-19,DEM,WV01,0.75319001,-0.756,0.452,-12.372,ICESat,602,0.01,1,0,7,2013-05-10,WV02,1000382955.77,155488.343004,"POLYGON ((-2138483.335239373 707153.3401975053, -2129792 704300, -2127704 703612, -2127520 703548, -2127320 703468, -2127256 703436, -2127264 702714, -2128328 698946, -2131640 688138, -2131688 687994, -2131722 688002, -2138483.335239373 690186.9735620907, -2138483.335239373 707153.3401975053))",154811692.464314,-2138483.33523937,687994,-2127256,707153.340197505
148,SETSM_WV01_20130704_1020010024154A00_102001002476A500_seg2_2m_v3.0,WV01_20130704_1020010024154A00_102001002476A500,1020010024154A00,102001002476A500,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130704_1020010024154A00_102001002476A500_seg2_2m_v3.0.tar.gz,2013-07-04,DEM,WV01,0.56942916,-3.494,-16.582,-1.295,ICESat,37,-1.151,1,0,7,2013-07-04,WV01,109422384.017,46061.0703169,"POLYGON ((-2138483.335239373 697112.6538134358, -2136548 702974, -2136436 703302, -2136012 704494, -2134854 706334, -2134824 706334, -2133176 705838, -2130216 704854, -2130200 704846, -2130144 704790, -2130000 704622, -2129984 704598, -2129960 704232, -2129968 704120, -2130152 702992, -2131552 697986, -2134224 688460, -2134271.999899998 688332, -2134376 688124, -2134400 688084, -2134408 688076, -2134472 688044, -2134760 688012, -2134782 688012, -2136244 688484, -2138483.335239373 689245.6786528479, -2138483.335239373 697112.6538134358))",101096761.7986,-2138483.33523937,688012,-2129960,706334
149,SETSM_WV01_20130519_1020010022634400_1020010021269600_seg1_2m_v3.0,WV01_20130519_1020010022634400_1020010021269600,1020010022634400,1020010021269600,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130519_1020010022634400_1020010021269600_seg1_2m_v3.0.tar.gz,2013-05-19,DEM,WV01,0.94515794,5.383,1.65,-2.68,ICESat,1433,-0.001,1,0,7,2013-05-19,WV01,1970964786.84,263439.329051,"POLYGON ((-2138483.335239373 738828.3871696044, -2067124 713890, -2067076 713866, -2067116 713744, -2067516 712714, -2073236 698716, -2073284 698620, -2073308 698596, -2138483.335239373 720463.2874567726, -2138483.335239373 738828.3871696044))",1222106694.94806,-2138483.33523937,698596,-2067076,738828.387169604
150,SETSM_WV01_20160629_10200100500AB900_1020010053556B00_seg10_2m_v3.0,WV01_20160629_10200100500AB900_1020010053556B00,10200100500AB900,1020010053556B00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20160629_10200100500AB900_1020010053556B00_seg10_2m_v3.0.tar.gz,2016-06-29,DEM,WV01,0.37337641,-0.945,2.582,-0.622,ICESat,7,0.033,1,0,7,2016-06-29,WV01,64707215.9992,41343.1106206,"POLYGON ((-2111554 678674, -2111050 681024, -2109426 688190, -2107826 695228, -2107772.000100002 695228, -2107700 695212, -2107308 695084, -2104012 692308, -2104092 692032, -2107572 680666, -2108588 677412, -2108596 677396, -2109540 676804, -2109554 676804, -2109578 676812, -2110210 677092, -2111554 678660, -2111554 678674))",64707215.9992,-2111554,676804,-2104012,695228
151,SETSM_WV01_20160624_1020010050EB5200_1020010051363F00_seg3_2m_v3.0,WV01_20160624_1020010050EB5200_1020010051363F00,1020010050EB5200,1020010051363F00,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20160624_1020010050EB5200_1020010051363F00_seg3_2m_v3.0.tar.gz,2016-06-24,DEM,WV01,0.6547528,-7.937,-2.107,-0.231,ICESat,627,0.056,1,0,7,2016-06-24,WV01,1988914530.01,244999.485572,"POLYGON ((-2138483.335239373 711638.9932405094, -2134360 710266, -2074600 690248, -2074584 690240, -2074608 690118, -2074968 688438, -2075056 688046, -2079952 674776, -2080704 672752, -2080714 672752, -2080962 672816, -2081418 672960, -2138483.335239373 691392.8173866229, -2138483.335239373 711638.9932405094))",1212728916.35916,-2138483.33523937,672752,-2074584,711638.993240509
152,SETSM_W1W1_20131022_1020010026203A00_1020010028929E00_seg1_2m_v3.0,W1W1_20131022_1020010026203A00_1020010028929E00,1020010026203A00,1020010028929,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_W1W1_20131022_1020010026203A00_1020010028929E00_seg1_2m_v3.0.tar.gz,2013-10-22,DEM,WV01,0.88255922,-0.889,0.579,-1.197,ICESat,2361,0.007,1,0,7,2013-10-26,WV01,1799034628.03,236721.100222,"POLYGON ((-2138483.335239373 707474.1964417495, -2090022 691570, -2089446 691378, -2089366 691338, -2089358 691322, -2089350 691290, -2089349.999899998 691224, -2089422 690808, -2091086 682490, -2091110 682394, -2091318 681682, -2091462 681202, -2093462 674644, -2093558 674348, -2093678 674028, -2093717.999899998 673956, -2093840 673988, -2094008 674036, -2094512 674188, -2138483.335239373 688695.5741929726, -2138483.335239373 707474.1964417495))",888150242.72047,-2138483.33523937,673956,-2089349.9999,707474.19644175
153,SETSM_WV01_20131014_102001002596D400_102001002722E700_seg2_2m_v3.0,WV01_20131014_102001002596D400_102001002722E700,102001002596D400,102001002722E700,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20131014_102001002596D400_102001002722E700_seg2_2m_v3.0.tar.gz,2013-10-14,DEM,WV01,0.75770212,0,0,0,ICESat,158,-0.564,1,0,7,2013-10-14,WV01,101042467.906,44708.9206285,"POLYGON ((-2126001.999899998 685672, -2125866 686344, -2125050 689536, -2121306 701392, -2121210 701672, -2121148 701672, -2121044 701648, -2120988 701632, -2119972.000100002 701304, -2117524 700504, -2116724 700224, -2116620 700184, -2116444 700096, -2116068 699736, -2116020 699672, -2116012 699648, -2116012 699594, -2116092 699010, -2116324 697938, -2116676 696370, -2118124 691186, -2119844 685306, -2119988 684890, -2120108 684602, -2120308 684154, -2120388 684018, -2120460 683906, -2120532 683834, -2120572 683802, -2120588 683794, -2120634 683794, -2121298 684002, -2123162 684610, -2125282 685330, -2125906 685546, -2126002 685594, -2126001.999899998 685672))",101042467.906098,-2126002,683794,-2116012,701672
154,SETSM_WV01_20131022_1020010024AD8400_1020010028929E00_seg3_2m_v3.0,WV01_20131022_1020010024AD8400_1020010028929E00,1020010024AD8400,1020010028929,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20131022_1020010024AD8400_1020010028929E00_seg3_2m_v3.0.tar.gz,2013-10-22,DEM,WV01,0.90441746,2.422,-5.814,-1.41,ICESat,1414,0.099,1,2,7,2013-10-22,WV01,994904060.257,152137.189177,"POLYGON ((-2138483.335239373 707480.1223922608, -2088958 691220, -2088502 691068, -2088486 691060, -2088486 691042, -2089254 688492, -2093010 676088, -2093266 675264, -2093298 675224, -2093492 675224, -2094768.000100002 675628, -2109296 680364, -2138483.335239373 689886.4559251192, -2138483.335239373 707480.1223922608))",835019129.176305,-2138483.33523937,675224,-2088486,707480.122392261
155,SETSM_WV01_20130704_1020010024154A00_102001002476A500_seg1_2m_v3.0,WV01_20130704_1020010024154A00_102001002476A500,1020010024154A00,102001002476A500,-9999,2,SETSM,3.2.2,2017-09-28,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w154/SETSM_WV01_20130704_1020010024154A00_102001002476A500_seg1_2m_v3.0.tar.gz,2013-07-04,DEM,WV01,0.83255833,-10.72,12.94,-1.6,ICESat,481,0.062,1,0,7,2013-07-04,WV01,953207120.243,143843.521832,"POLYGON ((-2138483.335239373 707556.5476119311, -2132344 705554, -2132320 705530, -2132288 705490, -2132280 705466, -2132280 705416, -2132296 705344, -2132536 704600, -2133568 701512, -2134528 698658, -2137430 690146, -2137694 689562, -2137774 689402, -2137814 689330, -2137878 689226, -2137910 689194, -2137934 689178, -2138070 689162, -2138256 689162, -2138312 689178, -2138483.335239373 689235.310690101, -2138483.335239373 707556.5476119311))",63509695.7707886,-2138483.33523937,689162,-2132280,707556.547611931
156,SETSM_W1W2_20120402_1020010018644B00_1030010012125200_seg3_2m_v3.0,W1W2_20120402_1020010018644B00_1030010012125200,1020010018644B00,1030010012125200,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w153/SETSM_W1W2_20120402_1020010018644B00_1030010012125200_seg3_2m_v3.0.tar.gz,2012-04-08,DEM,WV01,0.3160606,0,0,0,,0,0,1,0,7,2012-04-02,WV02,14972812.1456,21712.6171708,"POLYGON ((-2138483.335239373 664414.0503003891, -2138100 664116, -2137558 663628, -2137438 663508, -2137101.999899998 663092, -2135726 660596, -2135726 660582, -2135734 660558, -2135918 660110, -2135934 660078, -2135942 660070, -2135972 660070, -2138483.335239373 661951.83077011, -2138483.335239373 664414.0503003891))",5198903.15197015,-2138483.33523937,660070,-2135726,664414.050300389
157,SETSM_W1W2_20120402_1020010018644B00_1030010012125200_seg4_2m_v3.0,W1W2_20120402_1020010018644B00_1030010012125200,1020010018644B00,1030010012125200,-9999,2,SETSM,3.2.8,2017-12-26,http://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/geocell/v3.0/2m/n69w153/SETSM_W1W2_20120402_1020010018644B00_1030010012125200_seg4_2m_v3.0.tar.gz,2012-04-08,DEM,WV01,0.22273531,0,0,0,,0,0,1,0,7,2012-04-02,WV02,265845012.004,81520.881621,"POLYGON ((-2133842 664548, -2133802 664772, -2128684 663180, -2109164 657090, -2099686 654130, -2099445.999899998 654050, -2099430 654042, -2099422 654034, -2099414 654018, -2099414 653984, -2099430 653904, -2099918 652384, -2100198 651546, -2108900 648106, -2108918 648106, -2109214 648178, -2114346 649714, -2125962 653206, -2127682 653726, -2131010 654750, -2131018 654758, -2133826 664086, -2133834 664182, -2133842 664548))",265845012.0044,-2133842,648106,-2099414,664772
